job_id,title,employer,sector,source,salary_min,salary_max,location,latitude,longitude,remote,posted_date,url,zip,confidence
5552758761,Behavior Intervention Specialist 1:1,"ChanceLight Behavioral Health, Therapy, & Education",private,adzuna,43362.94,43362.94,"Branch, Lamoille County",44.560106,-72.476596,False,2025-12-23T01:03:27Z,https://www.adzuna.com/land/ad/5552758761?se=GJU4PCjr8BGUzIEU4UCoFA&utm_medium=api&utm_source=516145e7&v=C0819E7EAD6AFBBC7CB1EB2C3A57A8838EE58799,05843,0.62
5404276007,Curriculum and Instruction Specialist,"ChanceLight Behavioral Health, Therapy, & Education",private,adzuna,78053.75,78053.75,"Morrisville, Lamoille County",44.548375,-72.603298,False,2025-09-17T20:26:26Z,https://www.adzuna.com/land/ad/5404276007?se=QmrbOijr8BGWUcRZCdVU_g&utm_medium=api&utm_source=516145e7&v=0897E3124A7E94F9F5591AB26A782083C18DC4FD,05843,0.55
5493874512,Travel PACU,NoorStaffingNursing,private,adzuna,94744,94744,"Morrisville, Lamoille County",44.548375,-72.603298,False,2025-11-13T08:34:30Z,https://www.adzuna.com/details/5493874512?utm_medium=api&utm_source=516145e7,05843,0.55
5226392875,Travel MS Tele RN,NoorStaffingNursing,private,adzuna,56245.16,56245.16,"Morrisville, Lamoille County",44.548375,-72.603298,False,2025-06-01T07:42:51Z,https://www.adzuna.com/details/5226392875?utm_medium=api&utm_source=516145e7,05843,0.55
5552758788,Behavior Intervention Specialist 1:1,"ChanceLight Behavioral Health, Therapy, & Education",private,adzuna,45605.35,45605.35,"Adamant, Washington County",44.34588,-72.49379,False,2025-12-23T01:03:27Z,https://www.adzuna.com/land/ad/5552758788?se=GJU4PCjr8BGUzIEU4UCoFA&utm_medium=api&utm_source=516145e7&v=36BE80FE12B81C31BAD7C3FE2D185C7B16640F3D,05843,0.55
5395326170,Curriculum and Instruction Specialist,"ChanceLight Behavioral Health, Therapy, & Education",private,adzuna,55074.86,55074.86,"Adamant, Washington County",44.34588,-72.49379,False,2025-09-11T20:06:37Z,https://www.adzuna.com/land/ad/5395326170?se=QmrbOijr8BGWUcRZCdVU_g&utm_medium=api&utm_source=516145e7&v=9209D94D70B3365EB13ECAA38FE11F0D1D255080,05843,0.55
5404276040,Curriculum and Instruction Specialist,"ChanceLight Behavioral Health, Therapy, & Education",private,adzuna,47016.38,47016.38,"Hyde Park, Lamoille County",44.621076,-72.594358,False,2025-09-17T20:26:27Z,https://www.adzuna.com/land/ad/5404276040?se=GJU4PCjr8BGUzIEU4UCoFA&utm_medium=api&utm_source=516145e7&v=1692AF458A49D1F6E658599C2CE3CCE16FFAE044,05843,0.53
5499188286,Loss Control Field Inspector,ARMStrong Insurance Services,private,adzuna,94205.58,94205.58,"Stowe, Lamoille County",44.475278,-72.702222,False,2025-11-16T11:04:14Z,https://www.adzuna.com/details/5499188286?utm_medium=api&utm_source=516145e7,05843,0.5
5404276015,Curriculum and Instruction Specialist,"ChanceLight Behavioral Health, Therapy, & Education",private,adzuna,50898.72,50898.72,"Pekin, Washington County",44.271523,-72.418628,False,2025-09-17T20:26:26Z,https://www.adzuna.com/land/ad/5404276015?se=GJU4PCjr8BGUzIEU4UCoFA&utm_medium=api&utm_source=516145e7&v=C77F8A5183279638B2E81E23C911981266E795F7,05843,0.5
5404276048,Curriculum and Instruction Specialist,"ChanceLight Behavioral Health, Therapy, & Education",private,adzuna,57055.81,57055.81,"Stowe, Lamoille County",44.468074,-72.694904,False,2025-09-17T20:26:27Z,https://www.adzuna.com/land/ad/5404276048?se=QmrbOijr8BGWUcRZCdVU_g&utm_medium=api&utm_source=516145e7&v=99CB3F0F2E667624EC1723AB7F9B0417F3FFD042,05843,0.5
5552758833,Behavior Intervention Specialist 1:1,"ChanceLight Behavioral Health, Therapy, & Education",private,adzuna,42147.29,42147.29,"Pekin, Washington County",44.271523,-72.418628,False,2025-12-23T01:03:30Z,https://www.adzuna.com/land/ad/5552758833?se=QmrbOijr8BGWUcRZCdVU_g&utm_medium=api&utm_source=516145e7&v=0C1FF1A042E3B06696772B428D6DC10F2FA54D0F,05843,0.5
5559120142,Senior Account Executive,The N2 Company,private,adzuna,66190.62,66190.62,"Stowe, Lamoille County",44.475278,-72.702222,False,2025-12-29T10:55:09Z,https://www.adzuna.com/details/5559120142?utm_medium=api&utm_source=516145e7,05843,0.5
5552758829,Behavior Intervention Specialist 1:1,"ChanceLight Behavioral Health, Therapy, & Education",private,adzuna,41800.72,41800.72,"East Johnson, Lamoille County",44.64258,-72.6699,False,2025-12-23T01:03:30Z,https://www.adzuna.com/land/ad/5552758829?se=GJU4PCjr8BGUzIEU4UCoFA&utm_medium=api&utm_source=516145e7&v=5412B121EB305565559549A79D9E85B9771F6F00,05843,0.49
5561153740,Entry-Level Outside Sales Rep,W.B. Mason,private,adzuna,60000,65000,"Red Village, Caledonia County",44.542037,-72.017584,False,2025-12-31T13:53:30Z,https://www.adzuna.com/details/5561153740?utm_medium=api&utm_source=516145e7,05843,0.49
5565628549,Associate Veterinarian,MBC Talent Connections,private,adzuna,120000,135000,"Saint Johnsbury, Caledonia County",44.419263,-72.015118,False,2026-01-02T22:48:48Z,https://www.adzuna.com/details/5565628549?utm_medium=api&utm_source=516145e7,05843,0.48
5537105449,Travel Registered Nurse Home Health Job,TLC Healthforce,private,adzuna,105293.45,105293.45,"Saint Johnsbury, Caledonia County",44.419263,-72.015118,False,2025-12-10T18:24:57Z,https://www.adzuna.com/details/5537105449?utm_medium=api&utm_source=516145e7,05843,0.48
5528896941,Mobile Phlebotomist (PRN-Flexible Hours),CareSend,private,adzuna,59445.38,59445.38,"Saint Johnsbury, Caledonia County",44.422876,-72.00584,False,2025-12-05T00:03:20Z,https://www.adzuna.com/details/5528896941?utm_medium=api&utm_source=516145e7,05843,0.48
5448760220,Family Medicine Vermont,Commonwealth Medical Services,private,adzuna,220000,250000,"Saint Johnsbury, Caledonia County",44.419263,-72.015118,False,2025-10-15T11:57:18Z,https://www.adzuna.com/details/5448760220?utm_medium=api&utm_source=516145e7,05843,0.48
5552758763,Behavior Intervention Specialist 1:1,"ChanceLight Behavioral Health, Therapy, & Education",private,adzuna,69281.43,69281.43,"Colbyville, Washington County",44.380452,-72.708545,False,2025-12-23T01:03:27Z,https://www.adzuna.com/land/ad/5552758763?se=GJU4PCjr8BGUzIEU4UCoFA&utm_medium=api&utm_source=516145e7&v=6E276839F13B425408D4FF2F5A51D0BED3C14DD3,05843,0.47
5474354220,Retail Merchandiser,SAS Retail Services,private,adzuna,38465.28,38465.28,"Montpelier, Washington County",44.2619,-72.58151,False,2025-11-01T03:07:01Z,https://www.adzuna.com/land/ad/5474354220?se=QmrbOijr8BGWUcRZCdVU_g&utm_medium=api&utm_source=516145e7&v=782DC0F2DD3C58F3FEF6CD952CC0EEF29F051C8A,05843,0.46
5510329701,Administrative Bookkeeper,Lloyd Home Service,private,adzuna,62402.1,62402.1,"Montpelier, Washington County",44.26064,-72.5778,False,2025-11-23T08:01:44Z,https://www.adzuna.com/details/5510329701?utm_medium=api&utm_source=516145e7,05843,0.46
5559774786,Travel Radiology MRI Tech Job,TLC Healthforce,private,adzuna,218389.61,218389.61,"Montpelier, Washington County",44.26064,-72.5778,False,2025-12-30T00:54:51Z,https://www.adzuna.com/details/5559774786?utm_medium=api&utm_source=516145e7,05843,0.46
5548288470,Diesel Technician,Ryder System,private,adzuna,80273.27,80273.27,"Montpelier, Washington County",44.265816,-72.579757,False,2025-12-19T01:48:25Z,https://www.adzuna.com/land/ad/5548288470?se=GJU4PCjr8BGUzIEU4UCoFA&utm_medium=api&utm_source=516145e7&v=C5178C1497630FBAD18E348B513F4196767B408F,05843,0.46
ACT-FAA-26-PUB NOT-96795,"Public Notice for General Inspection, Investigation, Enforcement, and Compliance (Direct Hire)",Federal Aviation Administration,federal,usajobs,34454,162672,"Woodsville, New Hampshire",44.142685,-72.02427,,2025-12-30T00:00:00.0000,https://www.usajobs.gov:443/job/853257300,05843,0.44
AAC-FAA-26-PUB NOT-96468,Public Notice for General Engineer (Direct Hire),Federal Aviation Administration,federal,usajobs,52998,172257,"Woodsville, New Hampshire",44.142685,-72.02427,,2025-12-12T00:00:00.0000,https://www.usajobs.gov:443/job/852270300,05843,0.44
AAC-FAA-26-PUB NOT-96672,Public Notice for Aerospace Engineer (Direct Hire),Federal Aviation Administration,federal,usajobs,34454,162672,"Woodsville, New Hampshire",44.142685,-72.02427,,2025-12-12T00:00:00.0000,https://www.usajobs.gov:443/job/852272900,05843,0.44
FAA-AHF-26-PUB NOT-96448,"PUBLIC NOTICE - Airway Transportation Systems Specialist (G- ENV, RAD, NAV, AUT, COM & F ENTRY)",Federal Aviation Administration,federal,usajobs,68863,82154,"Woodsville, New Hampshire",44.142685,-72.02427,,2025-10-03T00:00:00.0000,https://www.usajobs.gov:443/job/847375300,05843,0.44
VT-12845478-AR-25-34,RANGE OPERATIONS SPECIALIST,Army National Guard Units,federal,usajobs,62359,81065,"Jericho, Vermont",44.5055,-72.9959,,2025-12-04T11:29:32.7530,https://www.usajobs.gov:443/job/851585400,05843,0.43
CBTD-12813255-26-MJ,Medical Support Assistant (Advanced),Veterans Health Administration,federal,usajobs,49161,66193,"Newport, Vermont",44.935345,-72.210625,,2025-10-14T16:47:24.4400,https://www.usajobs.gov:443/job/848105300,05843,0.43
5562690948,IPM Technician- Barre-White River Junction-Springfield Vermont,PEST END INC,private,adzuna,43680,56160,"Barre Junction, Washington County",44.19102,-72.48852,False,2026-01-01T07:57:42Z,https://www.adzuna.com/details/5562690948?utm_medium=api&utm_source=516145e7,05843,0.43
USBP-RA-12814746-RLL,Supervisory Border Patrol Agent (Reemployed Annuitant),Customs and Border Protection,federal,usajobs,105383,137000,"Newport, Vermont",44.935345,-72.210625,,2025-10-10T00:00:00.0000,https://www.usajobs.gov:443/job/847923300,05843,0.43
USBP-RA-12814658-CJH,Border Patrol Agent (Reemployed Annuitant),Customs and Border Protection,federal,usajobs,88621,115213,"Newport, Vermont",44.935345,-72.210625,,2025-10-10T00:00:00.0000,https://www.usajobs.gov:443/job/847922600,05843,0.43
5552758864,Behavior Intervention Specialist 1:1,"ChanceLight Behavioral Health, Therapy, & Education",private,adzuna,73542.58,73542.58,"Barre Junction, Washington County",44.19102,-72.48852,False,2025-12-23T01:03:33Z,https://www.adzuna.com/land/ad/5552758864?se=GJU4PCjr8BGUzIEU4UCoFA&utm_medium=api&utm_source=516145e7&v=C40A12883EF46694775DBD8C43CCED7E8DC770B0,05843,0.43
5521284433,Store Sales Manager,Mattress Firm,private,adzuna,125072.7,125072.7,"Barre Junction, Washington County",44.19102,-72.48852,False,2025-12-01T06:14:55Z,https://www.adzuna.com/land/ad/5521284433?se=QmrbOijr8BGWUcRZCdVU_g&utm_medium=api&utm_source=516145e7&v=4C0D1F98F3CFF992671E414EC0FB5F160F48B555,05843,0.43
BPA DH 26-4,Border Patrol Agent,Customs and Border Protection,federal,usajobs,49739,89518,"Newport, Vermont",44.935345,-72.210625,,2026-01-01T00:00:00.0000,https://www.usajobs.gov:443/job/853258100,05843,0.43
5474354216,Retail Representative,SAS Retail Services,private,adzuna,50920.67,50920.67,"Berlin, Washington County",44.203158,-72.556484,False,2025-11-01T03:07:00Z,https://www.adzuna.com/land/ad/5474354216?se=QmrbOijr8BGWUcRZCdVU_g&utm_medium=api&utm_source=516145e7&v=D80559F1EF0C8D782756A218E2BD6A53BB30EB9E,05843,0.42
CBTD-12847793-26-TCH,Nurse Practitioner - Home Based Primary Care (HBPC),Veterans Health Administration,federal,usajobs,120858,175206,"Littleton, New Hampshire",44.3071,-71.77484,,2025-12-29T07:53:07.7030,https://www.usajobs.gov:443/job/853215900,05843,0.41
CBTD-12813255-26-MJ,Medical Support Assistant (Advanced),Veterans Health Administration,federal,usajobs,49161,66193,"Littleton, New Hampshire",44.3071,-71.77484,,2025-10-14T16:47:24.4400,https://www.usajobs.gov:443/job/848105300,05843,0.41
5552758783,Behavior Intervention Specialist 1:1,"ChanceLight Behavioral Health, Therapy, & Education",private,adzuna,61665.21,61665.21,"Belvidere Junction, Lamoille County",44.716481,-72.754243,False,2025-12-23T01:03:27Z,https://www.adzuna.com/land/ad/5552758783?se=GJU4PCjr8BGUzIEU4UCoFA&utm_medium=api&utm_source=516145e7&v=7288E0B6BACE402ADA6E45715A852A8A374A5147,05843,0.41
5404275997,Curriculum and Instruction Specialist,"ChanceLight Behavioral Health, Therapy, & Education",private,adzuna,52466.86,52466.86,"Jeffersonville, Lamoille County",44.648836,-72.82901,False,2025-09-17T20:26:25Z,https://www.adzuna.com/land/ad/5404275997?se=GJU4PCjr8BGUzIEU4UCoFA&utm_medium=api&utm_source=516145e7&v=20916349630020E13A07C42A7FA9EC86FC7DA1C0,05843,0.4
5474354217,Retail Merchandiser,SAS Retail Services,private,adzuna,38904,38904,"Graniteville, Washington County",44.15213,-72.47522,False,2025-11-01T03:07:01Z,https://www.adzuna.com/land/ad/5474354217?se=QmrbOijr8BGWUcRZCdVU_g&utm_medium=api&utm_source=516145e7&v=ACBA052F7EF9FC6437F3AED23835071976EAAB8A,05843,0.4
5474354215,Retail Merchandiser,SAS Retail Services,private,adzuna,36903.15,36903.15,"Moretown, Washington County",44.248488,-72.767104,False,2025-11-01T03:07:00Z,https://www.adzuna.com/land/ad/5474354215?se=QmrbOijr8BGWUcRZCdVU_g&utm_medium=api&utm_source=516145e7&v=28565E2E15D1EFF5CD2AFF2CEFD883DCCE73D556,05843,0.38
JDP-12796509-25-DJ,HSI Tip Line Analyst,Department of Homeland Security - Agency Wide,federal,usajobs,90431,156755,"Williston, Vermont",44.438396,-73.0725,,2025-09-08T00:00:00.0000,https://www.usajobs.gov:443/job/845265100,05843,0.38
JDP-12768825-25-JK,Contract Specialist,Department of Homeland Security - Agency Wide,federal,usajobs,101401,195200,"Williston, Vermont",44.438396,-73.0725,,2025-07-23T00:00:00.0000,https://www.usajobs.gov:443/job/841410000,05843,0.38
12857346-IOD-IMP-25,Management and Program Analyst,Citizenship and Immigration Services,federal,usajobs,90925,118204,"Williston, Vermont",44.438396,-73.0725,,2026-01-05T10:13:40.6000,https://www.usajobs.gov:443/job/853533300,05843,0.38
CBPO DH 26-4,Customs and Border Protection Officer,Customs and Border Protection,federal,usajobs,40332,109952,"Richford, Vermont",44.99451,-72.67325,,2026-01-01T00:00:00.0000,https://www.usajobs.gov:443/job/853256800,05843,0.36
CBPO DH 26-4,Customs and Border Protection Officer,Customs and Border Protection,federal,usajobs,40332,109952,"Derby Line, Vermont",45.0013,-72.1023,,2026-01-01T00:00:00.0000,https://www.usajobs.gov:443/job/853256800,05843,0.36
BPA DH 26-4,Border Patrol Agent,Customs and Border Protection,federal,usajobs,49739,89518,"Richford, Vermont",44.99451,-72.67325,,2026-01-01T00:00:00.0000,https://www.usajobs.gov:443/job/853258100,05843,0.36
USBP-RA-12814658-CJH,Border Patrol Agent (Reemployed Annuitant),Customs and Border Protection,federal,usajobs,88621,115213,"Richford, Vermont",44.99451,-72.67325,,2025-10-10T00:00:00.0000,https://www.usajobs.gov:443/job/847922600,05843,0.36
USBP-RA-12814746-RLL,Supervisory Border Patrol Agent (Reemployed Annuitant),Customs and Border Protection,federal,usajobs,105383,137000,"Richford, Vermont",44.99451,-72.67325,,2025-10-10T00:00:00.0000,https://www.usajobs.gov:443/job/847923300,05843,0.36
5552758863,Behavior Intervention Specialist 1:1,"ChanceLight Behavioral Health, Therapy, & Education",private,adzuna,42066.38,42066.38,"Bordoville, Franklin County",44.790512,-72.791759,False,2025-12-23T01:03:33Z,https://www.adzuna.com/land/ad/5552758863?se=GJU4PCjr8BGUzIEU4UCoFA&utm_medium=api&utm_source=516145e7&v=18F58A05DD8913105E541C33B164DE3150077A55,05843,0.35
5395326167,Curriculum and Instruction Specialist,"ChanceLight Behavioral Health, Therapy, & Education",private,adzuna,50801.06,50801.06,"Bordoville, Franklin County",44.790512,-72.791759,False,2025-09-11T20:06:37Z,https://www.adzuna.com/land/ad/5395326167?se=QmrbOijr8BGWUcRZCdVU_g&utm_medium=api&utm_source=516145e7&v=92596F5075FACDC3F95731F66E6BAD64F46B2587,05843,0.35
5553971570,Auto Techs Needed BIG money,Gpac,private,adzuna,91831.49,91831.49,"Charleston, Orleans County",44.85,-72.016667,False,2025-12-24T00:57:31Z,https://www.adzuna.com/details/5553971570?utm_medium=api&utm_source=516145e7,05843,0.35
5404276056,Curriculum and Instruction Specialist,"ChanceLight Behavioral Health, Therapy, & Education",private,adzuna,54039.86,54039.86,"Fletcher, Chittenden County",44.752893,-72.894007,False,2025-09-17T20:26:27Z,https://www.adzuna.com/land/ad/5404276056?se=QmrbOijr8BGWUcRZCdVU_g&utm_medium=api&utm_source=516145e7&v=AAE4D99077451FA87C1927897176E8BFCAA6D614,05843,0.33
5454194471,Head Start Substitute Positions,North East Kingdom Community Action,private,adzuna,43313.27,43313.27,"Indian Point, Orleans County",44.94486,-72.20256,False,2025-10-18T11:48:36Z,https://www.adzuna.com/details/5454194471?utm_medium=api&utm_source=516145e7,05843,0.32
5404276077,Curriculum and Instruction Specialist,"ChanceLight Behavioral Health, Therapy, & Education",private,adzuna,50608.45,50608.45,"Bolton Valley, Chittenden County",44.38344,-72.97356,False,2025-09-17T20:26:28Z,https://www.adzuna.com/land/ad/5404276077?se=QmrbOijr8BGWUcRZCdVU_g&utm_medium=api&utm_source=516145e7&v=2CD29A1F37E8A9C904954A69BF2FFBE125AA9F7A,05843,0.32
5489351724,Manager in Training (MIT) Newport VT 3166,Domino's,private,adzuna,40525.51,40525.51,"Indian Point, Orleans County",44.94486,-72.20256,False,2025-11-10T07:12:59Z,https://www.adzuna.com/details/5489351724?utm_medium=api&utm_source=516145e7,05843,0.32
